"","CountyID","County","Year","Month","T","Phase","MUAC","CSI","PhaseNum"
"356",14,"Kitui",2015,7,26,"Normal","8","0.7",1
"357",14,"Kitui",2015,8,27,"Normal","7","1.1",1
"358",14,"Kitui",2015,9,28,"Normal","6","0.8",1
"359",14,"Kitui",2015,10,29,"Normal","7","0.9",1
"360",14,"Kitui",2015,11,30,"Alert","5","0.9",2
"361",14,"Kitui",2015,12,31,"Normal","5.5","0.9",1
"362",14,"Kitui",2016,1,32,"Normal","5.1","0.5",1
"363",14,"Kitui",2016,2,33,"Normal","5.1","0.5",1
"364",14,"Kitui",2016,3,34,"Normal","4.8","0.5",1
"365",14,"Kitui",2016,4,35,"Alert","4.9","0.6",2
"366",14,"Kitui",2016,5,36,"Normal","4.6","0.6",1
"367",14,"Kitui",2016,6,37,"Normal","6.8","0.6",1
"368",14,"Kitui",2016,7,38,"Alert","6.7","0.6",2
"369",14,"Kitui",2016,8,39,"Normal","10.75","0.6",1
"370",14,"Kitui",2016,9,40,"noreport","noreport","noreport",NA
"371",14,"Kitui",2016,10,41,"Normal","13.8","0.65",1
"372",14,"Kitui",2016,11,42,"Alert","13.25","0.75",2
"373",14,"Kitui",2016,12,43,"Alert","8.6","0.7",2
"374",14,"Kitui",2017,1,44,"Normal","9.95","0.85",1
"375",14,"Kitui",2017,2,45,"Alert","9.1","0.9",2
"376",14,"Kitui",2017,3,46,"Alarm","12.1","0.95",3
"377",14,"Kitui",2017,4,47,"Alarm","8.6","7.03",3
"378",14,"Kitui",2017,5,48,"Alert","7.2","8.5",2
"379",14,"Kitui",2017,6,49,"Alert","8.8","7.6",2
"380",14,"Kitui",2017,7,50,"Alert","10.3","4.7",2
"381",14,"Kitui",2017,8,51,"Alert","8","4.3",2
"382",14,"Kitui",2017,9,52,"Alert","8.3","7.8",2
"383",14,"Kitui",2017,10,53,"Alert","8.6","9",2
"384",14,"Kitui",2017,11,54,"Alert","8.2","8.5",2
"385",14,"Kitui",2017,12,55,"Alert","7.6","8.2",2
"386",16,"Makueni",2013,6,1,"noreport","noreport","noreport",NA
"387",16,"Makueni",2013,7,2,"noreport","noreport","noreport",NA
"388",16,"Makueni",2013,8,3,"Normal",NA,NA,1
"389",16,"Makueni",2013,9,4,"noreport","noreport","noreport",NA
"390",16,"Makueni",2013,10,5,"noreport","noreport","noreport",NA
"391",16,"Makueni",2013,11,6,"noreport","noreport","noreport",NA
"392",16,"Makueni",2013,12,7,"noreport","noreport","noreport",NA
"393",16,"Makueni",2014,1,8,"noreport","noreport","noreport",NA
"394",16,"Makueni",2014,2,9,"noreport","noreport","noreport",NA
"395",16,"Makueni",2014,3,10,"Alert",NA,NA,2
"396",16,"Makueni",2014,4,11,"Alert",NA,NA,2
"397",16,"Makueni",2014,5,12,"Normal",NA,NA,1
"398",16,"Makueni",2014,6,13,"Normal",NA,NA,1
"399",16,"Makueni",2014,7,14,"Alert",NA,NA,2
"400",16,"Makueni",2014,8,15,"Alert",NA,NA,2
"401",16,"Makueni",2014,9,16,"Alert",NA,NA,2
"402",16,"Makueni",2014,10,17,"Alert",NA,NA,2
"403",16,"Makueni",2014,11,18,"Alert","7.22","1.47",2
"404",16,"Makueni",2014,12,19,"Alert","8","1.3",2
"405",16,"Makueni",2015,1,20,"Alert","6.71","1.27",2
"406",16,"Makueni",2015,2,21,"Alert","8.22","1.36",2
"407",16,"Makueni",2015,3,22,"noreport","noreport","noreport",NA
"408",16,"Makueni",2015,4,23,"Normal","6.91","1.3",1
"409",16,"Makueni",2015,5,24,"Normal","6.68","1.37",1
"410",16,"Makueni",2015,6,25,"Normal","6.98","1.13",1
"411",16,"Makueni",2015,7,26,"Alert","6.24","1.27",2
"412",16,"Makueni",2015,8,27,"Alert","6.24","1.27",2
"413",16,"Makueni",2015,9,28,"Alert","6","1.27",2
"414",16,"Makueni",2015,10,29,"Alert","7.31","1.32",2
"415",16,"Makueni",2015,11,30,"Alert","7.31","1.32",2
"416",16,"Makueni",2015,12,31,"Normal",NA,NA,1
"417",16,"Makueni",2016,1,32,"Normal","5.99","1.26",1
"418",16,"Makueni",2016,2,33,"Normal","5.99",NA,1
"419",16,"Makueni",2016,3,34,"Normal","4.83","0.99",1
"420",16,"Makueni",2016,4,35,"Normal","6.09","1.2",1
"421",16,"Makueni",2016,5,36,"Normal","4.27","1.23",1
"422",16,"Makueni",2016,6,37,"Normal","6.57","0.73",1
"423",16,"Makueni",2016,7,38,"Alert","7.1","0.78",2
"424",16,"Makueni",2016,8,39,"Alert","6.4","0.72",2
"425",16,"Makueni",2016,9,40,"Alert","8.9","0.67",2
"426",16,"Makueni",2016,10,41,"Alert","6.22","0.75",2
"427",16,"Makueni",2016,11,42,"Alert","6.3","0.83",2
"428",16,"Makueni",2016,12,43,"Alert","6.9","0.83",2
"429",16,"Makueni",2017,1,44,"Alert","5","12",2
"430",16,"Makueni",2017,2,45,"Alert","6.8","10.5",2
"431",16,"Makueni",2017,3,46,"Alert","6.8","11",2
"432",16,"Makueni",2017,4,47,"Alert","7.1","12.1",2
"433",16,"Makueni",2017,5,48,"Alert","7","14",2
"434",16,"Makueni",2017,6,49,"Alert","5.8","11.1",2
"435",16,"Makueni",2017,7,50,"Alert","5.7","12.2",2
"436",16,"Makueni",2017,8,51,"Alert","7","9.9",2
"437",16,"Makueni",2017,9,52,"Alert","9.6","10.3",2
"438",16,"Makueni",2017,10,53,"Alert","10","11.75",2
"439",16,"Makueni",2017,11,54,"Alert","7.4","12.05",2
"440",16,"Makueni",2017,12,55,"Normal","8.1","11.9",1
"441",17,"Mwingi",2013,6,1,"noreport","noreport","noreport",NA
"442",17,"Mwingi",2013,7,2,"noreport","noreport","noreport",NA
"443",17,"Mwingi",2013,8,3,NA,NA,NA,NA
"444",17,"Mwingi",2013,9,4,"noreport","noreport","noreport",NA
"445",17,"Mwingi",2013,10,5,"noreport","noreport","noreport",NA
"446",17,"Mwingi",2013,11,6,"noreport","noreport","noreport",NA
"447",17,"Mwingi",2013,12,7,"noreport","noreport","noreport",NA
"448",17,"Mwingi",2014,1,8,"noreport","noreport","noreport",NA
"449",17,"Mwingi",2014,2,9,"Alert",NA,NA,2
"450",17,"Mwingi",2014,3,10,"Normal",NA,NA,1
"451",17,"Mwingi",2014,4,11,"Normal",NA,NA,1
"452",17,"Mwingi",2014,5,12,"Alert",NA,NA,2
"453",17,"Mwingi",2014,6,13,"Alert",NA,NA,2
"454",17,"Mwingi",2014,7,14,"noreport","noreport","noreport",NA
"455",17,"Mwingi",2014,8,15,"noreport","noreport","noreport",NA
"456",17,"Mwingi",2014,9,16,"Alert",NA,NA,2
"457",17,"Mwingi",2014,10,17,"noreport","noreport","noreport",NA
"458",17,"Mwingi",2014,11,18,"noreport","noreport","noreport",NA
"459",17,"Mwingi",2014,12,19,"noreport","noreport","noreport",NA
"460",17,"Mwingi",2015,1,20,"noreport","noreport","noreport",NA
"461",17,"Mwingi",2015,2,21,"noreport","noreport","noreport",NA
"462",17,"Mwingi",2015,3,22,"noreport","noreport","noreport",NA
"463",17,"Mwingi",2015,4,23,"noreport","noreport","noreport",NA
"464",17,"Mwingi",2015,5,24,"noreport","noreport","noreport",NA
"465",17,"Mwingi",2015,6,25,"noreport","noreport","noreport",NA
"466",17,"Mwingi",2015,7,26,"noreport","noreport","noreport",NA
"467",17,"Mwingi",2015,8,27,"noreport","noreport","noreport",NA
"468",17,"Mwingi",2015,9,28,"noreport","noreport","noreport",NA
"469",17,"Mwingi",2015,10,29,"noreport","noreport","noreport",NA
"470",17,"Mwingi",2015,11,30,"noreport","noreport","noreport",NA
"471",17,"Mwingi",2015,12,31,"noreport","noreport","noreport",NA
"472",17,"Mwingi",2016,1,32,"noreport","noreport","noreport",NA
"473",17,"Mwingi",2016,2,33,"noreport","noreport","noreport",NA
"474",17,"Mwingi",2016,3,34,"noreport","noreport","noreport",NA
"475",17,"Mwingi",2016,4,35,"noreport","noreport","noreport",NA
"476",17,"Mwingi",2016,5,36,"noreport","noreport","noreport",NA
"477",17,"Mwingi",2016,6,37,"noreport","noreport","noreport",NA
"478",17,"Mwingi",2016,7,38,"noreport","noreport","noreport",NA
"479",17,"Mwingi",2016,8,39,"noreport","noreport","noreport",NA
"480",17,"Mwingi",2016,9,40,"noreport","noreport","noreport",NA
"481",17,"Mwingi",2016,10,41,"noreport","noreport","noreport",NA
"482",17,"Mwingi",2016,11,42,"noreport","noreport","noreport",NA
"483",17,"Mwingi",2016,12,43,"noreport","noreport","noreport",NA
"484",17,"Mwingi",2017,1,44,"noreport","noreport","noreport",NA
"485",17,"Mwingi",2017,2,45,"noreport","noreport","noreport",NA
"486",17,"Mwingi",2017,3,46,"noreport","noreport","noreport",NA
"487",17,"Mwingi",2017,4,47,"noreport","noreport","noreport",NA
"488",17,"Mwingi",2017,5,48,"noreport","noreport","noreport",NA
"489",17,"Mwingi",2017,6,49,"noreport","noreport","noreport",NA
"490",17,"Mwingi",2017,7,50,"noreport","noreport","noreport",NA
"491",17,"Mwingi",2017,8,51,"noreport","noreport","noreport",NA
"492",17,"Mwingi",2017,9,52,"noreport","noreport","noreport",NA
"493",17,"Mwingi",2017,10,53,"noreport","noreport","noreport",NA
"494",17,"Mwingi",2017,11,54,"noreport","noreport","noreport",NA
"495",17,"Mwingi",2017,12,55,"noreport","noreport","noreport",NA
"496",19,"Garissa",2013,6,1,"noreport","noreport","noreport",NA
"497",19,"Garissa",2013,7,2,"Alert",NA,NA,2
"498",19,"Garissa",2013,8,3,"Alert",NA,NA,2
"499",19,"Garissa",2013,9,4,"Alert",NA,NA,2
"500",19,"Garissa",2013,10,5,"noreport","noreport","noreport",NA
"501",19,"Garissa",2013,11,6,"noreport","noreport","noreport",NA
"502",19,"Garissa",2013,12,7,"noreport","noreport","noreport",NA
"503",19,"Garissa",2014,1,8,"noreport","noreport","noreport",NA
"504",19,"Garissa",2014,2,9,"Alarm",NA,NA,3
"505",19,"Garissa",2014,3,10,"noreport","noreport","noreport",NA
"506",19,"Garissa",2014,4,11,"Alert",NA,NA,2
"507",19,"Garissa",2014,5,12,"Alert",NA,NA,2
"508",19,"Garissa",2014,6,13,"Alert",NA,NA,2
"509",19,"Garissa",2014,7,14,"Alarm",NA,NA,3
"510",19,"Garissa",2014,8,15,"Alarm",NA,NA,3
"511",19,"Garissa",2014,9,16,"Alarm",NA,NA,3
"512",19,"Garissa",2014,10,17,"Alarm",NA,NA,3
"513",19,"Garissa",2014,11,18,"Alarm","18.6",NA,3
"514",19,"Garissa",2014,12,19,"Alarm","15.44",NA,3
"515",19,"Garissa",2015,1,20,"Alarm","16.4",NA,3
"516",19,"Garissa",2015,2,21,"Alarm","20.39",NA,3
"517",19,"Garissa",2015,3,22,"Alarm","21.68",NA,3
"518",19,"Garissa",2015,4,23,"Alert","15.61",NA,2
"519",19,"Garissa",2015,5,24,"Normal","14.47",NA,1
"520",19,"Garissa",2015,6,25,"Normal","13.74",NA,1
"521",19,"Garissa",2015,7,26,"Normal","12.56",NA,1
"522",19,"Garissa",2015,8,27,"Normal","12.3",NA,1
"523",19,"Garissa",2015,9,28,"Normal","13.9",NA,1
"524",19,"Garissa",2015,10,29,"Alert","15.89",NA,2
"525",19,"Garissa",2015,11,30,"Alert","15.3",NA,2
"526",19,"Garissa",2015,12,31,"Normal","10.9",NA,1
"527",19,"Garissa",2016,1,32,"Normal","9.2",NA,1
"528",19,"Garissa",2016,2,33,"Normal","11.4",NA,1
"529",19,"Garissa",2016,3,34,"Alert","12.7",NA,2
"530",19,"Garissa",2016,4,35,"Alert","13.8",NA,2
"531",19,"Garissa",2016,5,36,"Alert","18.4",NA,2
"532",19,"Garissa",2016,6,37,"Alert","18.9",NA,2
"533",19,"Garissa",2016,7,38,"Alert","19.4",NA,2
"534",19,"Garissa",2016,8,39,"Alert","18.2",NA,2
"535",19,"Garissa",2016,9,40,"Alert","19.6",NA,2
"536",19,"Garissa",2016,10,41,"Alarm","26.8",NA,3
"537",19,"Garissa",2016,11,42,"Alarm","21.03",NA,3
"538",19,"Garissa",2016,12,43,"Alarm","14.2",NA,3
"539",19,"Garissa",2017,1,44,"Alarm","21.7",NA,3
"540",19,"Garissa",2017,2,45,"Alarm","25.7",NA,3
"541",19,"Garissa",2017,3,46,"Alarm","37",NA,3
"542",19,"Garissa",2017,4,47,"Alarm","30.5",NA,3
"543",19,"Garissa",2017,5,48,"Alarm","34.5",NA,3
"544",19,"Garissa",2017,6,49,"Alarm","20.71",NA,3
"545",19,"Garissa",2017,7,50,"noreport","noreport","noreport",NA
"546",19,"Garissa",2017,8,51,"Alarm","23.5",NA,3
"547",19,"Garissa",2017,9,52,"Alarm","19.9","18",3
"548",19,"Garissa",2017,10,53,"Alarm","20",NA,3
"549",19,"Garissa",2017,11,54,"Alarm","16.3",NA,3
"550",19,"Garissa",2017,12,55,"Alarm","13.8",NA,3
"551",20,"Ijara",2013,6,1,"noreport","noreport","noreport",NA
"552",20,"Ijara",2013,7,2,"Alert",NA,NA,2
"553",20,"Ijara",2013,8,3,"Alert",NA,NA,2
"554",20,"Ijara",2013,9,4,"Alarm",NA,NA,3
"555",20,"Ijara",2013,10,5,"noreport","noreport","noreport",NA
"556",20,"Ijara",2013,11,6,"noreport","noreport","noreport",NA
"557",20,"Ijara",2013,12,7,"noreport","noreport","noreport",NA
"558",20,"Ijara",2014,1,8,"noreport","noreport","noreport",NA
"559",20,"Ijara",2014,2,9,"Alarm",NA,NA,3
"560",20,"Ijara",2014,3,10,"Alert",NA,NA,2
"561",20,"Ijara",2014,4,11,"Alert",NA,NA,2
"562",20,"Ijara",2014,5,12,"Alert",NA,NA,2
"563",20,"Ijara",2014,6,13,"Alert",NA,NA,2
"564",20,"Ijara",2014,7,14,"Alert",NA,NA,2
"565",20,"Ijara",2014,8,15,"Alert",NA,NA,2
"566",20,"Ijara",2014,9,16,"Alert",NA,NA,2
"567",20,"Ijara",2014,10,17,"Alert",NA,NA,2
"568",20,"Ijara",2014,11,18,"Normal","10.35","1.07",1
"569",20,"Ijara",2014,12,19,"Normal","10.18","1.02",1
"570",20,"Ijara",2015,1,20,"Alert","10.39","1.14",2
"571",20,"Ijara",2015,2,21,"Alert",NA,NA,2
"572",20,"Ijara",2015,3,22,"Alert","15.6","1.24",2
"573",20,"Ijara",2015,4,23,"Normal","14.7","1.19",1
"574",20,"Ijara",2015,5,24,"Normal","12.8","1.18",1
"575",20,"Ijara",2015,6,25,"Normal","11.2","1.2",1
"576",20,"Ijara",2015,7,26,"Normal","9.7","1.2",1
"577",20,"Ijara",2015,8,27,"Normal","8.8","1.3",1
"578",20,"Ijara",2015,9,28,"Alert","9.7","1.3",2
"579",20,"Ijara",2015,10,29,"Alert","10","1.3",2
"580",20,"Ijara",2015,11,30,"noreport","noreport","noreport",NA
"581",20,"Ijara",2015,12,31,"Normal","7.6","1.2",1
"582",20,"Ijara",2016,1,32,"Alert",NA,NA,2
"583",20,"Ijara",2016,2,33,"Alert","10","1.2",2
"584",20,"Ijara",2016,3,34,"Normal","9.41","1.2",1
"585",20,"Ijara",2016,4,35,"Normal","9.41","1.2",1
"586",20,"Ijara",2016,5,36,"noreport","noreport","noreport",NA
"587",20,"Ijara",2016,6,37,"noreport","noreport","noreport",NA
"588",20,"Ijara",2016,7,38,"noreport","noreport","noreport",NA
"589",20,"Ijara",2016,8,39,"noreport","noreport","noreport",NA
"590",20,"Ijara",2016,9,40,"noreport","noreport","noreport",NA
"591",20,"Ijara",2016,10,41,"noreport","noreport","noreport",NA
"592",20,"Ijara",2016,11,42,"noreport","noreport","noreport",NA
"593",20,"Ijara",2016,12,43,"noreport","noreport","noreport",NA
"594",20,"Ijara",2017,1,44,"noreport","noreport","noreport",NA
"595",20,"Ijara",2017,2,45,"noreport","noreport","noreport",NA
"596",20,"Ijara",2017,3,46,"noreport","noreport","noreport",NA
"597",20,"Ijara",2017,4,47,"noreport","noreport","noreport",NA
"598",20,"Ijara",2017,5,48,"noreport","noreport","noreport",NA
"599",20,"Ijara",2017,6,49,"noreport","noreport","noreport",NA
"600",20,"Ijara",2017,7,50,"noreport","noreport","noreport",NA
"601",20,"Ijara",2017,8,51,"noreport","noreport","noreport",NA
"602",20,"Ijara",2017,9,52,"noreport","noreport","noreport",NA
"603",20,"Ijara",2017,10,53,"noreport","noreport","noreport",NA
"604",20,"Ijara",2017,11,54,"noreport","noreport","noreport",NA
"605",20,"Ijara",2017,12,55,"noreport","noreport","noreport",NA
"606",21,"Mandera",2013,6,1,"noreport","noreport","noreport",NA
"607",21,"Mandera",2013,7,2,"Alert",NA,NA,2
"608",21,"Mandera",2013,8,3,"Alert",NA,NA,2
"609",21,"Mandera",2013,9,4,"Alert",NA,NA,2
"610",21,"Mandera",2013,10,5,"noreport","noreport","noreport",NA
"611",21,"Mandera",2013,11,6,"noreport","noreport","noreport",NA
"612",21,"Mandera",2013,12,7,"noreport","noreport","noreport",NA
"613",21,"Mandera",2014,1,8,"noreport","noreport","noreport",NA
"614",21,"Mandera",2014,2,9,"Alert",NA,NA,2
"615",21,"Mandera",2014,3,10,"Alert",NA,NA,2
"616",21,"Mandera",2014,4,11,"Alert",NA,NA,2
"617",21,"Mandera",2014,5,12,"Alarm",NA,NA,3
"618",21,"Mandera",2014,6,13,"Alarm",NA,NA,3
"619",21,"Mandera",2014,7,14,"Alarm",NA,NA,3
"620",21,"Mandera",2014,8,15,"Alarm",NA,NA,3
"621",21,"Mandera",2014,9,16,"Alarm",NA,NA,3
"622",21,"Mandera",2014,10,17,"Alarm",NA,NA,3
"623",21,"Mandera",2014,11,18,"Normal","19.6",NA,1
"624",21,"Mandera",2014,12,19,"Normal","17.3",NA,1
"625",21,"Mandera",2015,1,20,"Alert","18.3","1.03",2
"626",21,"Mandera",2015,2,21,"Alert","20.7","1.18",2
"627",21,"Mandera",2015,3,22,"Alarm","22.18","1.18",3
"628",21,"Mandera",2015,4,23,"Alert","22.4",NA,2
"629",21,"Mandera",2015,5,24,"Normal","18.6",NA,1
"630",21,"Mandera",2015,6,25,"Normal","20.5",NA,1
"631",21,"Mandera",2015,7,26,"Normal","21.1",NA,1
"632",21,"Mandera",2015,8,27,"Alert","23",NA,2
"633",21,"Mandera",2015,9,28,"Alarm","23.5",NA,3
"634",21,"Mandera",2015,10,29,"Alarm","20.5",NA,3
"635",21,"Mandera",2015,11,30,"Normal","17",NA,1
"636",21,"Mandera",2015,12,31,"Normal","16",NA,1
"637",21,"Mandera",2016,1,32,"Normal","15.1",NA,1
"638",21,"Mandera",2016,2,33,"Alert","16.5",NA,2
"639",21,"Mandera",2016,3,34,"Alert","17",NA,2
"640",21,"Mandera",2016,4,35,"Normal","19.4",NA,1
"641",21,"Mandera",2016,5,36,"Normal","21.6","1.2",1
"642",21,"Mandera",2016,6,37,"Normal","20.7",NA,1
"643",21,"Mandera",2016,7,38,"Normal","21.3",NA,1
"644",21,"Mandera",2016,8,39,"Normal","24.9",NA,1
"645",21,"Mandera",2016,9,40,"Alert","23.94",NA,2
"646",21,"Mandera",2016,10,41,"Alarm","24.3",NA,3
"647",21,"Mandera",2016,11,42,"Alarm","25.9",NA,3
"648",21,"Mandera",2016,12,43,"Alarm","26.3",NA,3
"649",21,"Mandera",2017,1,44,"noreport","noreport","noreport",NA
"650",21,"Mandera",2017,2,45,"noreport","noreport","noreport",NA
"651",21,"Mandera",2017,3,46,"Alarm","28.1",NA,3
"652",21,"Mandera",2017,4,47,"Alarm","28.3",NA,3
"653",21,"Mandera",2017,5,48,"Alert","26.3",NA,2
"654",21,"Mandera",2017,6,49,"Alert","23.1",NA,2
"655",21,"Mandera",2017,7,50,"Alert","25.1",NA,2
"656",21,"Mandera",2017,8,51,"Alert","27.1",NA,2
"657",21,"Mandera",2017,9,52,"Alert","31.3",NA,2
"658",21,"Mandera",2017,10,53,"Alert","32.4",NA,2
"659",21,"Mandera",2017,11,54,"Alert","29.5",NA,2
"660",21,"Mandera",2017,12,55,"Alert","27.4",NA,2
"661",22,"Wajir",2013,6,1,"noreport","noreport","noreport",NA
"662",22,"Wajir",2013,7,2,"Alert",NA,NA,2
"663",22,"Wajir",2013,8,3,"noreport","noreport","noreport",NA
"664",22,"Wajir",2013,9,4,"Alert",NA,NA,2
"665",22,"Wajir",2013,10,5,"noreport","noreport","noreport",NA
"666",22,"Wajir",2013,11,6,"noreport","noreport","noreport",NA
"667",22,"Wajir",2013,12,7,"noreport","noreport","noreport",NA
"668",22,"Wajir",2014,1,8,"noreport","noreport","noreport",NA
"669",22,"Wajir",2014,2,9,"Alert",NA,NA,2
"670",22,"Wajir",2014,3,10,"Alert",NA,NA,2
"671",22,"Wajir",2014,4,11,"Alert",NA,NA,2
"672",22,"Wajir",2014,5,12,"Alert",NA,NA,2
"673",22,"Wajir",2014,6,13,"Alert",NA,NA,2
"674",22,"Wajir",2014,7,14,"Alert",NA,NA,2
"675",22,"Wajir",2014,8,15,"Alarm",NA,NA,3
"676",22,"Wajir",2014,9,16,"Alarm",NA,NA,3
"677",22,"Wajir",2014,10,17,"noreport","noreport","noreport",NA
"678",22,"Wajir",2014,11,18,"Alarm","17","4",3
"679",22,"Wajir",2014,12,19,"Alarm","18.2","1.16",3
"680",22,"Wajir",2015,1,20,"Alarm","21.7","3",3
"681",22,"Wajir",2015,2,21,"Alarm","24.1","3",3
"682",22,"Wajir",2015,3,22,"Alarm","26.2","3.6",3
"683",22,"Wajir",2015,4,23,"Alert","24.3","3.6",2
"684",22,"Wajir",2015,5,24,"Normal","21.4","3.6",1
"685",22,"Wajir",2015,6,25,"Normal","17.4","3.6",1
"686",22,"Wajir",2015,7,26,"Normal","17.2","3.6",1
"687",22,"Wajir",2015,8,27,"Alert","17.5","3.6",2
"688",22,"Wajir",2015,9,28,"Alert","17.7",NA,2
"689",22,"Wajir",2015,10,29,"Alert","17.03",NA,2
"690",22,"Wajir",2015,11,30,"Alert","15.14",NA,2
"691",22,"Wajir",2015,12,31,"Alert","15","3.6",2
"692",22,"Wajir",2016,1,32,"Alert","15.8","0.93",2
"693",22,"Wajir",2016,2,33,"Alert","16.19","1.04",2
"694",22,"Wajir",2016,3,34,"Alert","16.25","1.06",2
"695",22,"Wajir",2016,4,35,"Alert","16.21","1",2
"696",22,"Wajir",2016,5,36,"Alert","16","1.08",2
"697",22,"Wajir",2016,6,37,"Normal","15.94","1.03",1
